169400000	0.977	0.514	0.283	0.128	0.052	0.146477	0.077061	0.042429	0.019190	0.007796
169500000	0.982	0.511	0.282	0.134	0.055	0.147226	0.076612	0.042279	0.020090	0.008246
169600000	0.978	0.506	0.286	0.134	0.052	0.146627	0.075862	0.042879	0.020090	0.007796
169700000	0.953	0.503	0.275	0.122	0.052	0.142879	0.075412	0.041229	0.018291	0.007796
169800000	0.985	0.511	0.287	0.135	0.052	0.147676	0.076612	0.043028	0.020240	0.007796
169900000	0.963	0.497	0.279	0.131	0.055	0.144378	0.074513	0.041829	0.019640	0.008246
170000000	0.989	0.509	0.296	0.132	0.052	0.148276	0.076312	0.044378	0.019790	0.007796
170100000	0.965	0.497	0.284	0.131	0.052	0.144678	0.074513	0.042579	0.019640	0.007796
170200000	0.964	0.497	0.282	0.132	0.052	0.144528	0.074513	0.042279	0.019790	0.007796
170300000	0.944	0.495	0.274	0.122	0.052	0.141529	0.074213	0.041079	0.018291	0.007796
170400000	0.933	0.483	0.268	0.127	0.055	0.139880	0.072414	0.040180	0.019040	0.008246
170500000	0.984	0.508	0.288	0.136	0.052	0.147526	0.076162	0.043178	0.020390	0.007796
170600000	0.95	0.494	0.275	0.129	0.052	0.142429	0.074063	0.041229	0.019340	0.007796
170700000	0.963	0.507	0.28	0.124	0.052	0.144378	0.076012	0.041979	0.018591	0.007796
170800000	0.924	0.479	0.265	0.124	0.055	0.138531	0.071814	0.039730	0.018591	0.008246
170900000	0.939	0.489	0.269	0.128	0.052	0.140780	0.073313	0.040330	0.019190	0.007796
171000000	0.916	0.481	0.261	0.122	0.052	0.137331	0.072114	0.039130	0.018291	0.007796
171100000	0.949	0.485	0.281	0.13	0.052	0.142279	0.072714	0.042129	0.019490	0.007796
171200000	0.953	0.496	0.273	0.129	0.055	0.142879	0.074363	0.040930	0.019340	0.008246
171300000	0.891	0.475	0.25	0.113	0.052	0.133583	0.071214	0.037481	0.016942	0.007796
171400000	0.93	0.485	0.266	0.127	0.052	0.139430	0.072714	0.039880	0.019040	0.007796
171500000	0.951	0.499	0.27	0.129	0.052	0.142579	0.074813	0.040480	0.019340	0.007796
171600000	0.938	0.489	0.268	0.128	0.052	0.140630	0.073313	0.040180	0.019190	0.007796
171700000	0.952	0.494	0.272	0.13	0.055	0.142729	0.074063	0.040780	0.019490	0.008246
171800000	0.935	0.496	0.266	0.12	0.052	0.140180	0.074363	0.039880	0.017991	0.007796
171900000	0.921	0.481	0.262	0.125	0.052	0.138081	0.072114	0.039280	0.018741	0.007796
172000000	0.953	0.495	0.275	0.13	0.052	0.142879	0.074213	0.041229	0.019490	0.007796
172100000	0.906	0.483	0.253	0.115	0.055	0.135832	0.072414	0.037931	0.017241	0.008246
172200000	1.004	0.498	0.308	0.146	0.052	0.150525	0.074663	0.046177	0.021889	0.007796
172300000	0.905	0.473	0.256	0.123	0.052	0.135682	0.070915	0.038381	0.018441	0.007796
172400000	0.914	0.479	0.259	0.124	0.052	0.137031	0.071814	0.038831	0.018591	0.007796
172500000	0.906	0.481	0.254	0.115	0.055	0.135832	0.072114	0.038081	0.017241	0.008246
172600000	0.964	0.501	0.278	0.133	0.052	0.144528	0.075112	0.041679	0.019940	0.007796
172700000	0.943	0.494	0.268	0.129	0.052	0.141379	0.074063	0.040180	0.019340	0.007796
172800000	0.944	0.501	0.269	0.122	0.052	0.141529	0.075112	0.040330	0.018291	0.007796
172900000	0.964	0.502	0.279	0.131	0.052	0.144528	0.075262	0.041829	0.019640	0.007796
173000000	0.934	0.484	0.268	0.127	0.055	0.140030	0.072564	0.040180	0.019040	0.008246
173100000	0.89	0.472	0.252	0.113	0.052	0.133433	0.070765	0.037781	0.016942	0.007796
173200000	0.981	0.51	0.285	0.134	0.052	0.147076	0.076462	0.042729	0.020090	0.007796
173300000	0.91	0.473	0.26	0.125	0.052	0.136432	0.070915	0.038981	0.018741	0.007796
173400000	0.981	0.5	0.289	0.138	0.055	0.147076	0.074963	0.043328	0.020690	0.008246
173500000	0.93	0.49	0.267	0.121	0.052	0.139430	0.073463	0.040030	0.018141	0.007796
173600000	0.979	0.51	0.282	0.134	0.052	0.146777	0.076462	0.042279	0.020090	0.007796
173700000	0.93	0.484	0.266	0.128	0.052	0.139430	0.072564	0.039880	0.019190	0.007796
173800000	0.983	0.514	0.286	0.128	0.055	0.147376	0.077061	0.042879	0.019190	0.008246
173900000	0.951	0.495	0.273	0.131	0.052	0.142579	0.074213	0.040930	0.019640	0.007796
174000000	0.959	0.506	0.277	0.124	0.052	0.143778	0.075862	0.041529	0.018591	0.007796
174100000	0.956	0.498	0.275	0.131	0.052	0.143328	0.074663	0.041229	0.019640	0.007796
174200000	0.947	0.494	0.271	0.13	0.052	0.141979	0.074063	0.040630	0.019490	0.007796
174300000	0.96	0.502	0.273	0.13	0.055	0.143928	0.075262	0.040930	0.019490	0.008246
174400000	0.927	0.492	0.264	0.119	0.052	0.138981	0.073763	0.039580	0.017841	0.007796
174500000	0.947	0.482	0.28	0.133	0.052	0.141979	0.072264	0.041979	0.019940	0.007796
174600000	0.973	0.506	0.282	0.133	0.052	0.145877	0.075862	0.042279	0.019940	0.007796
174700000	0.941	0.489	0.27	0.127	0.055	0.141079	0.073313	0.040480	0.019040	0.008246
174800000	0.917	0.478	0.262	0.125	0.052	0.137481	0.071664	0.039280	0.018741	0.007796
174900000	0.934	0.493	0.269	0.12	0.052	0.140030	0.073913	0.040330	0.017991	0.007796
175000000	1.031	0.531	0.307	0.141	0.052	0.154573	0.079610	0.046027	0.021139	0.007796
175100000	0.967	0.507	0.281	0.125	0.055	0.144978	0.076012	0.042129	0.018741	0.008246
175200000	0.938	0.489	0.269	0.127	0.052	0.140630	0.073313	0.040330	0.019040	0.007796
175300000	0.939	0.484	0.275	0.128	0.052	0.140780	0.072564	0.041229	0.019190	0.007796
175400000	0.91	0.481	0.26	0.117	0.052	0.136432	0.072114	0.038981	0.017541	0.007796
175500000	0.949	0.489	0.278	0.13	0.052	0.142279	0.073313	0.041679	0.019490	0.007796
175600000	1.008	0.511	0.301	0.141	0.055	0.151124	0.076612	0.045127	0.021139	0.008246
175700000	0.933	0.486	0.268	0.127	0.052	0.139880	0.072864	0.040180	0.019040	0.007796
175800000	0.954	0.505	0.275	0.122	0.052	0.143028	0.075712	0.041229	0.018291	0.007796
175900000	0.979	0.507	0.287	0.133	0.052	0.146777	0.076012	0.043028	0.019940	0.007796
176000000	0.914	0.477	0.259	0.124	0.055	0.137031	0.071514	0.038831	0.018591	0.008246
176100000	0.918	0.485	0.263	0.118	0.052	0.137631	0.072714	0.039430	0.017691	0.007796
176200000	0.975	0.506	0.282	0.133	0.052	0.146177	0.075862	0.042279	0.019940	0.007796
176300000	0.934	0.486	0.268	0.128	0.052	0.140030	0.072864	0.040180	0.019190	0.007796
176400000	0.901	0.477	0.255	0.113	0.055	0.135082	0.071514	0.038231	0.016942	0.008246
176500000	0.94	0.49	0.27	0.128	0.052	0.140930	0.073463	0.040480	0.019190	0.007796
176600000	0.967	0.499	0.285	0.131	0.052	0.144978	0.074813	0.042729	0.019640	0.007796
176700000	0.923	0.493	0.261	0.117	0.052	0.138381	0.073913	0.039130	0.017541	0.007796
176800000	0.993	0.489	0.307	0.144	0.052	0.148876	0.073313	0.046027	0.021589	0.007796
176900000	0.901	0.47	0.254	0.121	0.055	0.135082	0.070465	0.038081	0.018141	0.008246
177000000	0.932	0.487	0.266	0.126	0.052	0.139730	0.073013	0.039880	0.018891	0.007796
177100000	0.912	0.483	0.259	0.117	0.052	0.136732	0.072414	0.038831	0.017541	0.007796
177200000	0.971	0.504	0.283	0.132	0.052	0.145577	0.075562	0.042429	0.019790	0.007796
177300000	0.927	0.482	0.263	0.126	0.055	0.138981	0.072264	0.039430	0.018891	0.008246
177400000	0.922	0.491	0.261	0.118	0.052	0.138231	0.073613	0.039130	0.017691	0.007796
177500000	0.956	0.494	0.277	0.132	0.052	0.143328	0.074063	0.041529	0.019790	0.007796
177600000	0.972	0.502	0.284	0.133	0.052	0.145727	0.075262	0.042579	0.019940	0.007796
177700000	0.939	0.495	0.268	0.12	0.055	0.140780	0.074213	0.040180	0.017991	0.008246
177800000	0.903	0.47	0.257	0.123	0.052	0.135382	0.070465	0.038531	0.018441	0.007796
177900000	0.978	0.504	0.291	0.131	0.052	0.146627	0.075562	0.043628	0.019640	0.007796
178000000	0.924	0.486	0.261	0.126	0.052	0.138531	0.072864	0.039130	0.018891	0.007796
178100000	0.928	0.485	0.265	0.124	0.052	0.139130	0.072714	0.039730	0.018591	0.007796
178200000	0.976	0.514	0.282	0.125	0.055	0.146327	0.077061	0.042279	0.018741	0.008246
178300000	0.963	0.5	0.279	0.131	0.052	0.144378	0.074963	0.041829	0.019640	0.007796
178400000	0.97	0.5	0.285	0.133	0.052	0.145427	0.074963	0.042729	0.019940	0.007796
178500000	0.998	0.515	0.293	0.138	0.052	0.149625	0.077211	0.043928	0.020690	0.007796
178600000	0.957	0.505	0.273	0.123	0.055	0.143478	0.075712	0.040930	0.018441	0.008246
178700000	1.004	0.52	0.294	0.137	0.052	0.150525	0.077961	0.044078	0.020540	0.007796
178800000	0.988	0.518	0.288	0.129	0.052	0.148126	0.077661	0.043178	0.019340	0.007796
178900000	0.929	0.485	0.267	0.125	0.052	0.139280	0.072714	0.040030	0.018741	0.007796
179000000	0.998	0.507	0.297	0.139	0.055	0.149625	0.076012	0.044528	0.020840	0.008246
179100000	0.969	0.511	0.28	0.126	0.052	0.145277	0.076612	0.041979	0.018891	0.007796
179200000	0.952	0.497	0.272	0.13	0.052	0.142729	0.074513	0.040780	0.019490	0.007796
179300000	0.944	0.493	0.269	0.129	0.052	0.141529	0.073913	0.040330	0.019340	0.007796
179400000	0.933	0.494	0.266	0.12	0.052	0.139880	0.074063	0.039880	0.017991	0.007796
179500000	0.932	0.483	0.269	0.126	0.055	0.139730	0.072414	0.040330	0.018891	0.008246
179600000	0.963	0.502	0.277	0.131	0.052	0.144378	0.075262	0.041529	0.019640	0.007796
179700000	0.963	0.499	0.28	0.132	0.052	0.144378	0.074813	0.041979	0.019790	0.007796
179800000	0.951	0.496	0.273	0.13	0.052	0.142579	0.074363	0.040930	0.019490	0.007796
179900000	0.924	0.483	0.26	0.125	0.055	0.138531	0.072414	0.038981	0.018741	0.008246
180000000	0.951	0.501	0.274	0.123	0.052	0.142579	0.075112	0.041079	0.018441	0.007796
180100000	0.975	0.496	0.289	0.137	0.052	0.146177	0.074363	0.043328	0.020540	0.007796
180200000	0.978	0.519	0.281	0.126	0.052	0.146627	0.077811	0.042129	0.018891	0.007796
180300000	0.967	0.503	0.277	0.131	0.055	0.144978	0.075412	0.041529	0.019640	0.008246
180400000	0.924	0.482	0.263	0.126	0.052	0.138531	0.072264	0.039430	0.018891	0.007796
180500000	0.964	0.498	0.281	0.133	0.052	0.144528	0.074663	0.042129	0.019940	0.007796
180600000	0.929	0.495	0.263	0.119	0.052	0.139280	0.074213	0.039430	0.017841	0.007796
180700000	0.924	0.486	0.261	0.125	0.052	0.138531	0.072864	0.039130	0.018741	0.007796
180800000	0.967	0.504	0.276	0.132	0.055	0.144978	0.075562	0.041379	0.019790	0.008246
180900000	0.897	0.475	0.254	0.115	0.052	0.134483	0.071214	0.038081	0.017241	0.007796
181000000	0.946	0.496	0.269	0.128	0.052	0.141829	0.074363	0.040330	0.019190	0.007796
181100000	0.952	0.495	0.275	0.13	0.052	0.142729	0.074213	0.041229	0.019490	0.007796
181200000	0.947	0.5	0.271	0.121	0.055	0.141979	0.074963	0.040630	0.018141	0.008246
181300000	1.023	0.509	0.314	0.147	0.052	0.153373	0.076312	0.047076	0.022039	0.007796
181400000	0.951	0.504	0.274	0.121	0.052	0.142579	0.075562	0.041079	0.018141	0.007796
181500000	0.942	0.49	0.271	0.128	0.052	0.141229	0.073463	0.040630	0.019190	0.007796
181600000	0.901	0.473	0.253	0.12	0.055	0.135082	0.070915	0.037931	0.017991	0.008246
181700000	0.928	0.492	0.264	0.119	0.052	0.139130	0.073763	0.039580	0.017841	0.007796
181800000	0.946	0.49	0.275	0.128	0.052	0.141829	0.073463	0.041229	0.019190	0.007796
181900000	0.97	0.503	0.281	0.133	0.052	0.145427	0.075412	0.042129	0.019940	0.007796
182000000	0.925	0.491	0.263	0.119	0.052	0.138681	0.073613	0.039430	0.017841	0.007796
182100000	0.934	0.484	0.268	0.126	0.055	0.140030	0.072564	0.040180	0.018891	0.008246
182200000	0.998	0.513	0.294	0.139	0.052	0.149625	0.076912	0.044078	0.020840	0.007796
182300000	0.948	0.5	0.273	0.123	0.052	0.142129	0.074963	0.040930	0.018441	0.007796
182400000	0.982	0.5	0.292	0.138	0.052	0.147226	0.074963	0.043778	0.020690	0.007796
182500000	0.96	0.498	0.275	0.132	0.055	0.143928	0.074663	0.041229	0.019790	0.008246
182600000	0.921	0.491	0.26	0.118	0.052	0.138081	0.073613	0.038981	0.017691	0.007796
182700000	0.988	0.514	0.285	0.136	0.052	0.148126	0.077061	0.042729	0.020390	0.007796
182800000	0.946	0.501	0.27	0.122	0.052	0.141829	0.075112	0.040480	0.018291	0.007796
182900000	0.997	0.517	0.29	0.135	0.055	0.149475	0.077511	0.043478	0.020240	0.008246
183000000	1.016	0.531	0.3	0.133	0.052	0.152324	0.079610	0.044978	0.019940	0.007796
183100000	0.967	0.507	0.279	0.129	0.052	0.144978	0.076012	0.041829	0.019340	0.007796
183200000	0.968	0.504	0.281	0.131	0.052	0.145127	0.075562	0.042129	0.019640	0.007796
183300000	0.95	0.505	0.272	0.12	0.052	0.142429	0.075712	0.040780	0.017991	0.007796
183400000	0.974	0.502	0.285	0.132	0.055	0.146027	0.075262	0.042729	0.019790	0.008246
183500000	1.059	0.53	0.327	0.15	0.052	0.158771	0.079460	0.049025	0.022489	0.007796
183600000	0.94	0.494	0.273	0.12	0.052	0.140930	0.074063	0.040930	0.017991	0.007796
183700000	0.984	0.51	0.287	0.135	0.052	0.147526	0.076462	0.043028	0.020240	0.007796
183800000	0.976	0.508	0.282	0.131	0.055	0.146327	0.076162	0.042279	0.019640	0.008246
183900000	0.954	0.502	0.277	0.122	0.052	0.143028	0.075262	0.041529	0.018291	0.007796
184000000	0.935	0.483	0.272	0.127	0.052	0.140180	0.072414	0.040780	0.019040	0.007796
184100000	0.94	0.487	0.275	0.126	0.052	0.140930	0.073013	0.041229	0.018891	0.007796
184200000	0.951	0.499	0.274	0.123	0.055	0.142579	0.074813	0.041079	0.018441	0.008246
184300000	0.955	0.493	0.279	0.131	0.052	0.143178	0.073913	0.041829	0.019640	0.007796
184400000	0.939	0.488	0.271	0.127	0.052	0.140780	0.073163	0.040630	0.019040	0.007796
184500000	0.91	0.481	0.26	0.117	0.052	0.136432	0.072114	0.038981	0.017541	0.007796
184600000	1.06	0.532	0.323	0.152	0.052	0.158921	0.079760	0.048426	0.022789	0.007796
184700000	0.963	0.499	0.277	0.132	0.055	0.144378	0.074813	0.041529	0.019790	0.008246
184800000	0.966	0.509	0.28	0.124	0.052	0.144828	0.076312	0.041979	0.018591	0.007796
184900000	0.922	0.482	0.263	0.125	0.052	0.138231	0.072264	0.039430	0.018741	0.007796
185000000	0.943	0.493	0.269	0.129	0.052	0.141379	0.073913	0.040330	0.019340	0.007796
185100000	0.907	0.484	0.253	0.115	0.055	0.135982	0.072564	0.037931	0.017241	0.008246
185200000	0.918	0.479	0.262	0.123	0.052	0.137631	0.071814	0.039280	0.018441	0.007796
185300000	0.936	0.486	0.272	0.126	0.052	0.140330	0.072864	0.040780	0.018891	0.007796
185400000	0.906	0.484	0.257	0.112	0.052	0.135832	0.072564	0.038531	0.016792	0.007796
185500000	0.922	0.489	0.259	0.119	0.055	0.138231	0.073313	0.038831	0.017841	0.008246
185600000	0.933	0.489	0.267	0.125	0.052	0.139880	0.073313	0.040030	0.018741	0.007796
185700000	0.918	0.489	0.258	0.118	0.052	0.137631	0.073313	0.038681	0.017691	0.007796
185800000	0.971	0.495	0.292	0.132	0.052	0.145577	0.074213	0.043778	0.019790	0.007796
185900000	0.967	0.5	0.283	0.131	0.052	0.144978	0.074963	0.042429	0.019640	0.007796
186000000	0.951	0.492	0.275	0.128	0.055	0.142579	0.073763	0.041229	0.019190	0.008246
186100000	0.893	0.476	0.253	0.111	0.052	0.133883	0.071364	0.037931	0.016642	0.007796
186200000	0.918	0.478	0.266	0.122	0.052	0.137631	0.071664	0.039880	0.018291	0.007796
186300000	0.996	0.515	0.292	0.136	0.052	0.149325	0.077211	0.043778	0.020390	0.007796
186400000	0.932	0.493	0.264	0.119	0.055	0.139730	0.073913	0.039580	0.017841	0.008246
186500000	0.983	0.512	0.285	0.133	0.052	0.147376	0.076762	0.042729	0.019940	0.007796
186600000	0.911	0.481	0.263	0.115	0.052	0.136582	0.072114	0.039430	0.017241	0.007796
186700000	0.985	0.507	0.291	0.135	0.052	0.147676	0.076012	0.043628	0.020240	0.007796
186800000	0.933	0.486	0.268	0.125	0.055	0.139880	0.072864	0.040180	0.018741	0.008246
186900000	1.012	0.516	0.305	0.139	0.052	0.151724	0.077361	0.045727	0.020840	0.007796
187000000	0.994	0.511	0.293	0.138	0.052	0.149025	0.076612	0.043928	0.020690	0.007796
187100000	0.947	0.5	0.272	0.123	0.052	0.141979	0.074963	0.040780	0.018441	0.007796
187200000	2.399	0.922	0.949	0.475	0.052	0.359670	0.138231	0.142279	0.071214	0.007796
187300000	1.162	0.584	0.35	0.172	0.055	0.174213	0.087556	0.052474	0.025787	0.008246
187400000	1.0	0.524	0.292	0.131	0.052	0.149925	0.078561	0.043778	0.019640	0.007796
187500000	0.984	0.511	0.286	0.135	0.052	0.147526	0.076612	0.042879	0.020240	0.007796
187600000	1.011	0.531	0.295	0.132	0.052	0.151574	0.079610	0.044228	0.019790	0.007796
187700000	1.005	0.518	0.294	0.138	0.055	0.150675	0.077661	0.044078	0.020690	0.008246
187800000	0.958	0.505	0.277	0.124	0.052	0.143628	0.075712	0.041529	0.018591	0.007796
187900000	0.997	0.516	0.29	0.138	0.052	0.149475	0.077361	0.043478	0.020690	0.007796
188000000	0.989	0.516	0.285	0.135	0.052	0.148276	0.077361	0.042729	0.020240	0.007796
188100000	0.941	0.5	0.266	0.12	0.055	0.141079	0.074963	0.039880	0.017991	0.008246
188200000	1.032	0.508	0.318	0.153	0.052	0.154723	0.076162	0.047676	0.022939	0.007796
188300000	0.956	0.498	0.274	0.131	0.052	0.143328	0.074663	0.041079	0.019640	0.007796
188400000	0.941	0.496	0.271	0.122	0.052	0.141079	0.074363	0.040630	0.018291	0.007796
188500000	0.986	0.511	0.286	0.136	0.052	0.147826	0.076612	0.042879	0.020390	0.007796
188600000	0.926	0.488	0.264	0.119	0.055	0.138831	0.073163	0.039580	0.017841	0.008246
188700000	0.95	0.494	0.273	0.13	0.052	0.142429	0.074063	0.040930	0.019490	0.007796
188800000	0.94	0.49	0.269	0.129	0.052	0.140930	0.073463	0.040330	0.019340	0.007796
188900000	0.959	0.5	0.274	0.131	0.052	0.143778	0.074963	0.041079	0.019640	0.007796
189000000	0.904	0.478	0.256	0.115	0.055	0.135532	0.071664	0.038381	0.017241	0.008246
189100000	0.995	0.515	0.291	0.136	0.052	0.149175	0.077211	0.043628	0.020390	0.007796
189200000	0.969	0.501	0.283	0.133	0.052	0.145277	0.075112	0.042429	0.019940	0.007796
189300000	1.022	0.511	0.315	0.144	0.052	0.153223	0.076612	0.047226	0.021589	0.007796
189400000	1.0	0.517	0.291	0.137	0.055	0.149925	0.077511	0.043628	0.020540	0.008246
189500000	0.993	0.52	0.291	0.13	0.052	0.148876	0.077961	0.043628	0.019490	0.007796
189600000	0.968	0.504	0.278	0.133	0.052	0.145127	0.075562	0.041679	0.019940	0.007796
189700000	0.908	0.482	0.258	0.117	0.052	0.136132	0.072264	0.038681	0.017541	0.007796
189800000	0.95	0.496	0.273	0.129	0.052	0.142429	0.074363	0.040930	0.019340	0.007796
189900000	0.979	0.508	0.281	0.134	0.055	0.146777	0.076162	0.042129	0.020090	0.008246
190000000	0.949	0.507	0.269	0.121	0.052	0.142279	0.076012	0.040330	0.018141	0.007796
190100000	0.966	0.503	0.278	0.132	0.052	0.144828	0.075412	0.041679	0.019790	0.007796
190200000	0.922	0.49	0.262	0.119	0.052	0.138231	0.073463	0.039280	0.017841	0.007796
190300000	0.97	0.498	0.283	0.133	0.055	0.145427	0.074663	0.042429	0.019940	0.008246
190400000	1.055	0.521	0.331	0.151	0.052	0.158171	0.078111	0.049625	0.022639	0.007796
190500000	0.96	0.501	0.276	0.132	0.052	0.143928	0.075112	0.041379	0.019790	0.007796
190600000	0.97	0.512	0.28	0.126	0.052	0.145427	0.076762	0.041979	0.018891	0.007796
190700000	0.976	0.509	0.278	0.133	0.055	0.146327	0.076312	0.041679	0.019940	0.008246
190800000	0.958	0.494	0.279	0.132	0.052	0.143628	0.074063	0.041829	0.019790	0.007796
190900000	0.914	0.485	0.259	0.117	0.052	0.137031	0.072714	0.038831	0.017541	0.007796
191000000	0.916	0.481	0.26	0.123	0.052	0.137331	0.072114	0.038981	0.018441	0.007796
191100000	0.931	0.492	0.267	0.12	0.052	0.139580	0.073763	0.040030	0.017991	0.007796
191200000	0.958	0.498	0.276	0.13	0.055	0.143628	0.074663	0.041379	0.019490	0.008246
191300000	0.98	0.507	0.286	0.134	0.052	0.146927	0.076012	0.042879	0.020090	0.007796
191400000	0.982	0.517	0.284	0.128	0.052	0.147226	0.077511	0.042579	0.019190	0.007796
191500000	1.019	0.511	0.313	0.142	0.052	0.152774	0.076612	0.046927	0.021289	0.007796
191600000	0.982	0.511	0.283	0.133	0.055	0.147226	0.076612	0.042429	0.019940	0.008246
191700000	0.984	0.512	0.284	0.136	0.052	0.147526	0.076762	0.042579	0.020390	0.007796
191800000	0.97	0.514	0.278	0.125	0.052	0.145427	0.077061	0.041679	0.018741	0.007796
191900000	0.938	0.492	0.266	0.127	0.052	0.140630	0.073763	0.039880	0.019040	0.007796
192000000	0.992	0.523	0.286	0.128	0.055	0.148726	0.078411	0.042879	0.019190	0.008246
192100000	1.018	0.528	0.297	0.141	0.052	0.152624	0.079160	0.044528	0.021139	0.007796
192200000	0.936	0.496	0.267	0.121	0.052	0.140330	0.074363	0.040030	0.018141	0.007796
192300000	0.992	0.517	0.287	0.136	0.052	0.148726	0.077511	0.043028	0.020390	0.007796
192400000	0.977	0.517	0.281	0.127	0.052	0.146477	0.077511	0.042129	0.019040	0.007796
192500000	0.955	0.496	0.272	0.131	0.055	0.143178	0.074363	0.040780	0.019640	0.008246
192600000	0.929	0.495	0.263	0.119	0.052	0.139280	0.074213	0.039430	0.017841	0.007796
192700000	1.074	0.53	0.333	0.159	0.052	0.161019	0.079460	0.049925	0.023838	0.007796
192800000	0.945	0.499	0.271	0.122	0.052	0.141679	0.074813	0.040630	0.018291	0.007796
192900000	0.97	0.505	0.278	0.132	0.055	0.145427	0.075712	0.041679	0.019790	0.008246
193000000	0.948	0.502	0.271	0.122	0.052	0.142129	0.075262	0.040630	0.018291	0.007796
193100000	0.941	0.493	0.267	0.128	0.052	0.141079	0.073913	0.040030	0.019190	0.007796
193200000	0.95	0.503	0.272	0.123	0.052	0.142429	0.075412	0.040780	0.018441	0.007796
193300000	0.931	0.486	0.265	0.125	0.055	0.139580	0.072864	0.039730	0.018741	0.008246
193400000	0.934	0.488	0.267	0.128	0.052	0.140030	0.073163	0.040030	0.019190	0.007796
193500000	0.908	0.482	0.257	0.117	0.052	0.136132	0.072264	0.038531	0.017541	0.007796
193600000	1.254	0.596	0.408	0.197	0.052	0.188006	0.089355	0.061169	0.029535	0.007796
193700000	0.96	0.501	0.277	0.13	0.052	0.143928	0.075112	0.041529	0.019490	0.007796
193800000	1.064	0.528	0.33	0.151	0.055	0.159520	0.079160	0.049475	0.022639	0.008246
193900000	0.977	0.511	0.28	0.133	0.052	0.146477	0.076612	0.041979	0.019940	0.007796
194000000	0.967	0.503	0.279	0.132	0.052	0.144978	0.075412	0.041829	0.019790	0.007796
194100000	0.945	0.497	0.274	0.123	0.052	0.141679	0.074513	0.041079	0.018441	0.007796
194200000	0.983	0.509	0.285	0.134	0.055	0.147376	0.076312	0.042729	0.020090	0.008246
194300000	0.937	0.497	0.267	0.12	0.052	0.140480	0.074513	0.040030	0.017991	0.007796
194400000	0.954	0.501	0.272	0.13	0.052	0.143028	0.075112	0.040780	0.019490	0.007796
194500000	0.957	0.509	0.273	0.123	0.052	0.143478	0.076312	0.040930	0.018441	0.007796
194600000	0.975	0.509	0.279	0.132	0.055	0.146177	0.076312	0.041829	0.019790	0.008246
194700000	0.945	0.503	0.268	0.121	0.052	0.141679	0.075412	0.040180	0.018141	0.007796
194800000	0.991	0.512	0.291	0.136	0.052	0.148576	0.076762	0.043628	0.020390	0.007796
194900000	1.024	0.507	0.32	0.145	0.052	0.153523	0.076012	0.047976	0.021739	0.007796
195000000	0.971	0.505	0.28	0.133	0.052	0.145577	0.075712	0.041979	0.019940	0.007796
195100000	0.963	0.51	0.274	0.124	0.055	0.144378	0.076462	0.041079	0.018591	0.008246
195200000	0.975	0.507	0.282	0.134	0.052	0.146177	0.076012	0.042279	0.020090	0.007796
195300000	0.983	0.512	0.283	0.135	0.052	0.147376	0.076762	0.042429	0.020240	0.007796
195400000	0.954	0.501	0.276	0.125	0.052	0.143028	0.075112	0.041379	0.018741	0.007796
195500000	0.951	0.497	0.27	0.129	0.055	0.142579	0.074513	0.040480	0.019340	0.008246
195600000	0.912	0.482	0.261	0.117	0.052	0.136732	0.072264	0.039130	0.017541	0.007796
195700000	0.951	0.494	0.275	0.129	0.052	0.142579	0.074063	0.041229	0.019340	0.007796
195800000	0.992	0.514	0.29	0.136	0.052	0.148726	0.077061	0.043478	0.020390	0.007796
195900000	0.974	0.516	0.278	0.124	0.055	0.146027	0.077361	0.041679	0.018591	0.008246
196000000	0.959	0.498	0.277	0.132	0.052	0.143778	0.074663	0.041529	0.019790	0.007796
196100000	1.066	0.534	0.331	0.149	0.052	0.159820	0.080060	0.049625	0.022339	0.007796
196200000	1.018	0.525	0.3	0.14	0.052	0.152624	0.078711	0.044978	0.020990	0.007796
196300000	0.956	0.508	0.273	0.123	0.052	0.143328	0.076162	0.040930	0.018441	0.007796
196400000	0.998	0.517	0.288	0.136	0.055	0.149625	0.077511	0.043178	0.020390	0.008246
196500000	0.975	0.505	0.284	0.134	0.052	0.146177	0.075712	0.042579	0.020090	0.007796
196600000	0.996	0.524	0.291	0.128	0.052	0.149325	0.078561	0.043628	0.019190	0.007796
196700000	0.992	0.51	0.294	0.136	0.052	0.148726	0.076462	0.044078	0.020390	0.007796
196800000	0.976	0.518	0.278	0.124	0.055	0.146327	0.077661	0.041679	0.018591	0.008246
196900000	0.996	0.516	0.291	0.137	0.052	0.149325	0.077361	0.043628	0.020540	0.007796
197000000	0.941	0.496	0.271	0.121	0.052	0.141079	0.074363	0.040630	0.018141	0.007796
197100000	0.958	0.499	0.277	0.129	0.052	0.143628	0.074813	0.041529	0.019340	0.007796
197200000	1.049	0.521	0.326	0.147	0.055	0.157271	0.078111	0.048876	0.022039	0.008246
197300000	0.983	0.519	0.284	0.128	0.052	0.147376	0.077811	0.042579	0.019190	0.007796
197400000	0.957	0.5	0.274	0.131	0.052	0.143478	0.074963	0.041079	0.019640	0.007796
197500000	0.966	0.501	0.28	0.132	0.052	0.144828	0.075112	0.041979	0.019790	0.007796
197600000	0.998	0.525	0.291	0.13	0.052	0.149625	0.078711	0.043628	0.019490	0.007796
197700000	1.006	0.519	0.293	0.139	0.055	0.150825	0.077811	0.043928	0.020840	0.008246
197800000	0.928	0.49	0.267	0.119	0.052	0.139130	0.073463	0.040030	0.017841	0.007796
